YEAR,STATE,RACE,SEX,AGE,POPULATION
2016,Michigan,Asian or Pacific Islander,female,55-64 years,13688.0
2016,Michigan,Asian or Pacific Islander,female,65-74 years,9254.0
2016,Michigan,Asian or Pacific Islander,female,75-84 years,3350.0
2016,Michigan,Asian or Pacific Islander,female,85+ years,1295.0
2016,Michigan,Asian or Pacific Islander,female,< 5 years,8189.0
2016,Michigan,Asian or Pacific Islander,male,10-14 years,9166.0
2016,Michigan,Asian or Pacific Islander,male,15-19 years,11807.0
2016,Michigan,Asian or Pacific Islander,male,20-24 years,15596.0
2016,Michigan,Asian or Pacific Islander,male,25-29 years,12869.0
2016,Michigan,Asian or Pacific Islander,male,30-34 years,12067.0
2016,Michigan,Asian or Pacific Islander,male,35-44 years,22851.0
2016,Michigan,Asian or Pacific Islander,male,45-54 years,19019.0
2016,Michigan,Asian or Pacific Islander,male,5-9 years,8441.0
2016,Michigan,Asian or Pacific Islander,male,55-64 years,12179.0
2016,Michigan,Asian or Pacific Islander,male,65-74 years,7465.0
2016,Michigan,Asian or Pacific Islander,male,75-84 years,2927.0
2016,Michigan,Asian or Pacific Islander,male,85+ years,942.0
2016,Michigan,Asian or Pacific Islander,male,< 5 years,7603.0
2016,Michigan,Black or African American,female,10-14 years,45440.0
2016,Michigan,Black or African American,female,15-19 years,50553.0
2016,Michigan,Black or African American,female,20-24 years,57798.0
2016,Michigan,Black or African American,female,25-29 years,54363.0
2016,Michigan,Black or African American,female,30-34 years,44194.0
2016,Michigan,Black or African American,female,35-44 years,89730.0
2016,Michigan,Black or African American,female,45-54 years,94550.0
2016,Michigan,Black or African American,female,5-9 years,47555.0
2016,Michigan,Black or African American,female,55-64 years,89735.0
2016,Michigan,Black or African American,female,65-74 years,56367.0
2016,Michigan,Black or African American,female,75-84 years,27100.0
2016,Michigan,Black or African American,female,85+ years,14258.0
2016,Michigan,Black or African American,female,< 5 years,46659.0
2016,Michigan,Black or African American,male,10-14 years,49362.0
2016,Michigan,Black or African American,male,15-19 years,51673.0
2016,Michigan,Black or African American,male,20-24 years,58470.0
2016,Michigan,Black or African American,male,25-29 years,52497.0
2016,Michigan,Black or African American,male,30-34 years,40144.0
2016,Michigan,Black or African American,male,35-44 years,76956.0
2016,Michigan,Black or African American,male,45-54 years,82149.0
2016,Michigan,Black or African American,male,5-9 years,47320.0
2016,Michigan,Black or African American,male,55-64 years,73344.0
2016,Michigan,Black or African American,male,65-74 years,43669.0
2016,Michigan,Black or African American,male,75-84 years,15603.0
2016,Michigan,Black or African American,male,85+ years,6485.0
2016,Michigan,Black or African American,male,< 5 years,47362.0
2016,Michigan,White,female,10-14 years,221311.0
2016,Michigan,White,female,15-19 years,243237.0
2016,Michigan,White,female,20-24 years,250887.0
2016,Michigan,White,female,25-29 years,238422.0
2016,Michigan,White,female,30-34 years,225191.0
2016,Michigan,White,female,35-44 years,443383.0
2016,Michigan,White,female,45-54 years,546029.0
2016,Michigan,White,female,5-9 years,209129.0
2016,Michigan,White,female,55-64 years,598018.0
2016,Michigan,White,female,65-74 years,419161.0
2016,Michigan,White,female,75-84 years,227433.0
2016,Michigan,White,female,85+ years,120440.0
2016,Michigan,White,female,< 5 years,199116.0
2016,Michigan,White,male,10-14 years,232091.0
2016,Michigan,White,male,15-19 years,253721.0
2016,Michigan,White,male,20-24 years,267237.0
2016,Michigan,White,male,25-29 years,248717.0
2016,Michigan,White,male,30-34 years,231055.0
2016,Michigan,White,male,35-44 years,448327.0
2016,Michigan,White,male,45-54 years,543007.0
2016,Michigan,White,male,5-9 years,219727.0
2016,Michigan,White,male,55-64 years,573462.0
2016,Michigan,White,male,65-74 years,386364.0
2016,Michigan,White,male,75-84 years,175109.0
2016,Michigan,White,male,85+ years,65353.0
2016,Michigan,White,male,< 5 years,207554.0
2016,Minnesota,Asian or Pacific Islander,female,10-14 years,9437.0
2016,Minnesota,Asian or Pacific Islander,female,15-19 years,10142.0
2016,Minnesota,Asian or Pacific Islander,female,20-24 years,10908.0
2016,Minnesota,Asian or Pacific Islander,female,25-29 years,14694.0
2016,Minnesota,Asian or Pacific Islander,female,30-34 years,14016.0
2016,Minnesota,Asian or Pacific Islander,female,35-44 years,20678.0
2016,Minnesota,Asian or Pacific Islander,female,45-54 years,14358.0
2016,Minnesota,Asian or Pacific Islander,female,5-9 years,10481.0
2016,Minnesota,Asian or Pacific Islander,female,55-64 years,9636.0
2016,Minnesota,Asian or Pacific Islander,female,65-74 years,5148.0
2016,Minnesota,Asian or Pacific Islander,female,75-84 years,2432.0
2016,Minnesota,Asian or Pacific Islander,female,85+ years,578.0
2016,Minnesota,Asian or Pacific Islander,female,< 5 years,9272.0
2016,Minnesota,Asian or Pacific Islander,male,10-14 years,10128.0
2016,Minnesota,Asian or Pacific Islander,male,15-19 years,9832.0
2016,Minnesota,Asian or Pacific Islander,male,20-24 years,12528.0
2016,Minnesota,Asian or Pacific Islander,male,25-29 years,13348.0
2016,Minnesota,Asian or Pacific Islander,male,30-34 years,12421.0
2016,Minnesota,Asian or Pacific Islander,male,35-44 years,19900.0
2016,Minnesota,Asian or Pacific Islander,male,45-54 years,12812.0
2016,Minnesota,Asian or Pacific Islander,male,5-9 years,11338.0
2016,Minnesota,Asian or Pacific Islander,male,55-64 years,8381.0
2016,Minnesota,Asian or Pacific Islander,male,65-74 years,4089.0
2016,Minnesota,Asian or Pacific Islander,male,75-84 years,1611.0
2016,Minnesota,Asian or Pacific Islander,male,85+ years,461.0
2016,Minnesota,Asian or Pacific Islander,male,< 5 years,10270.0
2016,Minnesota,Black or African American,female,10-14 years,15240.0
2016,Minnesota,Black or African American,female,15-19 years,14905.0
2016,Minnesota,Black or African American,female,20-24 years,12849.0
2016,Minnesota,Black or African American,female,25-29 years,13148.0
2016,Minnesota,Black or African American,female,30-34 years,12630.0
2016,Minnesota,Black or African American,female,35-44 years,23960.0
2016,Minnesota,Black or African American,female,45-54 years,16252.0
2016,Minnesota,Black or African American,female,5-9 years,17894.0
2016,Minnesota,Black or African American,female,55-64 years,12095.0
2016,Minnesota,Black or African American,female,65-74 years,6283.0
2016,Minnesota,Black or African American,female,75-84 years,2134.0
2016,Minnesota,Black or African American,female,85+ years,1332.0
2016,Minnesota,Black or African American,female,< 5 years,14917.0
2016,Minnesota,Black or African American,male,10-14 years,14947.0
2016,Minnesota,Black or African American,male,15-19 years,12358.0
2016,Minnesota,Black or African American,male,20-24 years,13984.0
2016,Minnesota,Black or African American,male,25-29 years,16073.0
2016,Minnesota,Black or African American,male,30-34 years,13904.0
2016,Minnesota,Black or African American,male,35-44 years,23632.0
2016,Minnesota,Black or African American,male,45-54 years,17799.0
2016,Minnesota,Black or African American,male,5-9 years,16635.0
2016,Minnesota,Black or African American,male,55-64 years,13778.0
2016,Minnesota,Black or African American,male,65-74 years,5249.0
2016,Minnesota,Black or African American,male,75-84 years,1093.0
2016,Minnesota,Black or African American,male,85+ years,678.0
2016,Minnesota,Black or African American,male,< 5 years,17539.0
2016,Minnesota,White,female,10-14 years,128892.0
2016,Minnesota,White,female,15-19 years,134561.0
2016,Minnesota,White,female,20-24 years,142552.0
2016,Minnesota,White,female,25-29 years,137544.0
2016,Minnesota,White,female,30-34 years,150596.0
2016,Minnesota,White,female,35-44 years,270852.0
2016,Minnesota,White,female,45-54 years,318549.0
2016,Minnesota,White,female,5-9 years,130956.0
2016,Minnesota,White,female,55-64 years,342715.0
2016,Minnesota,White,female,65-74 years,228598.0
2016,Minnesota,White,female,75-84 years,127426.0
2016,Minnesota,White,female,85+ years,76099.0
2016,Minnesota,White,female,< 5 years,124970.0
2016,Minnesota,White,male,10-14 years,137352.0
2016,Minnesota,White,male,15-19 years,142305.0
2016,Minnesota,White,male,20-24 years,144457.0
2016,Minnesota,White,male,25-29 years,145446.0
2016,Minnesota,White,male,30-34 years,155422.0
2016,Minnesota,White,male,35-44 years,280640.0
2016,Minnesota,White,male,45-54 years,317367.0
2016,Minnesota,White,male,5-9 years,136213.0
2016,Minnesota,White,male,55-64 years,335882.0
2016,Minnesota,White,male,65-74 years,213389.0
2016,Minnesota,White,male,75-84 years,100359.0
2016,Minnesota,White,male,85+ years,41568.0
2016,Minnesota,White,male,< 5 years,131856.0
2016,Mississippi,Asian or Pacific Islander,female,10-14 years,1333.0
2016,Mississippi,Asian or Pacific Islander,female,15-19 years,750.0
2016,Mississippi,Asian or Pacific Islander,female,20-24 years,553.0
2016,Mississippi,Asian or Pacific Islander,female,25-29 years,1465.0
2016,Mississippi,Asian or Pacific Islander,female,30-34 years,1897.0
2016,Mississippi,Asian or Pacific Islander,female,35-44 years,2823.0
2016,Mississippi,Asian or Pacific Islander,female,45-54 years,1959.0
2016,Mississippi,Asian or Pacific Islander,female,5-9 years,939.0
2016,Mississippi,Asian or Pacific Islander,female,55-64 years,2151.0
2016,Mississippi,Asian or Pacific Islander,female,65-74 years,802.0
2016,Mississippi,Asian or Pacific Islander,female,75-84 years,570.0
2016,Mississippi,Asian or Pacific Islander,female,85+ years,28.0
2016,Mississippi,Asian or Pacific Islander,female,< 5 years,1091.0
2016,Mississippi,Asian or Pacific Islander,male,10-14 years,657.0
2016,Mississippi,Asian or Pacific Islander,male,15-19 years,512.0
2016,Mississippi,Asian or Pacific Islander,male,20-24 years,996.0
2016,Mississippi,Asian or Pacific Islander,male,25-29 years,951.0
2016,Mississippi,Asian or Pacific Islander,male,30-34 years,1104.0
2016,Mississippi,Asian or Pacific Islander,male,35-44 years,1864.0
2016,Mississippi,Asian or Pacific Islander,male,45-54 years,1363.0
2016,Mississippi,Asian or Pacific Islander,male,5-9 years,623.0
2016,Mississippi,Asian or Pacific Islander,male,55-64 years,970.0
2016,Mississippi,Asian or Pacific Islander,male,65-74 years,521.0
2016,Mississippi,Asian or Pacific Islander,male,75-84 years,61.0
2016,Mississippi,Asian or Pacific Islander,male,85+ years,0.0
2016,Mississippi,Asian or Pacific Islander,male,< 5 years,725.0
2016,Mississippi,Black or African American,female,10-14 years,42538.0
2016,Mississippi,Black or African American,female,15-19 years,48733.0
2016,Mississippi,Black or African American,female,20-24 years,47957.0
2016,Mississippi,Black or African American,female,25-29 years,41237.0
2016,Mississippi,Black or African American,female,30-34 years,39556.0
2016,Mississippi,Black or African American,female,35-44 years,83215.0
2016,Mississippi,Black or African American,female,45-54 years,73003.0
2016,Mississippi,Black or African American,female,5-9 years,44897.0
2016,Mississippi,Black or African American,female,55-64 years,72187.0
2016,Mississippi,Black or African American,female,65-74 years,42609.0
2016,Mississippi,Black or African American,female,75-84 years,18477.0
2016,Mississippi,Black or African American,female,85+ years,8975.0
2016,Mississippi,Black or African American,female,< 5 years,42476.0
2016,Mississippi,Black or African American,male,10-14 years,45952.0
2016,Mississippi,Black or African American,male,15-19 years,46921.0
2016,Mississippi,Black or African American,male,20-24 years,46465.0
2016,Mississippi,Black or African American,male,25-29 years,38442.0
2016,Mississippi,Black or African American,male,30-34 years,32554.0
2016,Mississippi,Black or African American,male,35-44 years,67396.0
2016,Mississippi,Black or African American,male,45-54 years,60397.0
2016,Mississippi,Black or African American,male,5-9 years,43250.0
2016,Mississippi,Black or African American,male,55-64 years,59304.0
2016,Mississippi,Black or African American,male,65-74 years,34828.0
2016,Mississippi,Black or African American,male,75-84 years,11215.0
2016,Mississippi,Black or African American,male,85+ years,2911.0
2016,Mississippi,Black or African American,male,< 5 years,39463.0
2016,Mississippi,White,female,10-14 years,54104.0
2016,Mississippi,White,female,15-19 years,56959.0
2016,Mississippi,White,female,20-24 years,50806.0
2016,Mississippi,White,female,25-29 years,53305.0
2016,Mississippi,White,female,30-34 years,52803.0
2016,Mississippi,White,female,35-44 years,105510.0
2016,Mississippi,White,female,45-54 years,114390.0
2016,Mississippi,White,female,5-9 years,50714.0
2016,Mississippi,White,female,55-64 years,123125.0
2016,Mississippi,White,female,65-74 years,98533.0
2016,Mississippi,White,female,75-84 years,54966.0
2016,Mississippi,White,female,85+ years,27209.0
2016,Mississippi,White,female,< 5 years,45323.0
2016,Mississippi,White,male,10-14 years,53132.0
2016,Mississippi,White,male,15-19 years,59302.0
2016,Mississippi,White,male,20-24 years,57744.0
2016,Mississippi,White,male,25-29 years,51786.0
2016,Mississippi,White,male,30-34 years,51163.0
2016,Mississippi,White,male,35-44 years,106230.0
2016,Mississippi,White,male,45-54 years,115523.0
2016,Mississippi,White,male,5-9 years,55597.0
2016,Mississippi,White,male,55-64 years,116437.0
2016,Mississippi,White,male,65-74 years,90455.0
2016,Mississippi,White,male,75-84 years,42161.0
2016,Mississippi,White,male,85+ years,11545.0
2016,Mississippi,White,male,< 5 years,49912.0
2016,Missouri,Asian or Pacific Islander,female,10-14 years,3456.0
2016,Missouri,Asian or Pacific Islander,female,15-19 years,4331.0
2016,Missouri,Asian or Pacific Islander,female,20-24 years,4897.0
2016,Missouri,Asian or Pacific Islander,female,25-29 years,6301.0
2016,Missouri,Asian or Pacific Islander,female,30-34 years,5899.0
2016,Missouri,Asian or Pacific Islander,female,35-44 years,10544.0
2016,Missouri,Asian or Pacific Islander,female,45-54 years,8596.0
2016,Missouri,Asian or Pacific Islander,female,5-9 years,3541.0
2016,Missouri,Asian or Pacific Islander,female,55-64 years,6416.0
2016,Missouri,Asian or Pacific Islander,female,65-74 years,3866.0
2016,Missouri,Asian or Pacific Islander,female,75-84 years,1303.0
2016,Missouri,Asian or Pacific Islander,female,85+ years,239.0
2016,Missouri,Asian or Pacific Islander,female,< 5 years,2993.0
2016,Missouri,Asian or Pacific Islander,male,10-14 years,3903.0
2016,Missouri,Asian or Pacific Islander,male,15-19 years,4455.0
2016,Missouri,Asian or Pacific Islander,male,20-24 years,5404.0
2016,Missouri,Asian or Pacific Islander,male,25-29 years,5463.0
2016,Missouri,Asian or Pacific Islander,male,30-34 years,4397.0
2016,Missouri,Asian or Pacific Islander,male,35-44 years,9533.0
2016,Missouri,Asian or Pacific Islander,male,45-54 years,7431.0
2016,Missouri,Asian or Pacific Islander,male,5-9 years,4166.0
2016,Missouri,Asian or Pacific Islander,male,55-64 years,4294.0
2016,Missouri,Asian or Pacific Islander,male,65-74 years,2036.0
2016,Missouri,Asian or Pacific Islander,male,75-84 years,987.0
2016,Missouri,Asian or Pacific Islander,male,85+ years,283.0
2016,Missouri,Asian or Pacific Islander,male,< 5 years,2601.0
2016,Missouri,Black or African American,female,10-14 years,25098.0
2016,Missouri,Black or African American,female,15-19 years,27869.0
2016,Missouri,Black or African American,female,20-24 years,26949.0
2016,Missouri,Black or African American,female,25-29 years,28186.0
2016,Missouri,Black or African American,female,30-34 years,23368.0
2016,Missouri,Black or African American,female,35-44 years,48139.0
2016,Missouri,Black or African American,female,45-54 years,48122.0
2016,Missouri,Black or African American,female,5-9 years,23698.0
2016,Missouri,Black or African American,female,55-64 years,44567.0
2016,Missouri,Black or African American,female,65-74 years,26531.0
2016,Missouri,Black or African American,female,75-84 years,13485.0
2016,Missouri,Black or African American,female,85+ years,5895.0
2016,Missouri,Black or African American,female,< 5 years,24592.0
2016,Missouri,Black or African American,male,10-14 years,24844.0
2016,Missouri,Black or African American,male,15-19 years,28431.0
2016,Missouri,Black or African American,male,20-24 years,30063.0
2016,Missouri,Black or African American,male,25-29 years,29239.0
2016,Missouri,Black or African American,male,30-34 years,21697.0
2016,Missouri,Black or African American,male,35-44 years,40088.0
2016,Missouri,Black or African American,male,45-54 years,41726.0
2016,Missouri,Black or African American,male,5-9 years,26378.0
2016,Missouri,Black or African American,male,55-64 years,36920.0
2016,Missouri,Black or African American,male,65-74 years,20259.0
2016,Missouri,Black or African American,male,75-84 years,7171.0
2016,Missouri,Black or African American,male,85+ years,2518.0
2016,Missouri,Black or African American,male,< 5 years,27113.0
2016,Missouri,White,female,10-14 years,149302.0
2016,Missouri,White,female,15-19 years,157877.0
2016,Missouri,White,female,20-24 years,152843.0
2016,Missouri,White,female,25-29 years,160110.0
2016,Missouri,White,female,30-34 years,159499.0
2016,Missouri,White,female,35-44 years,299454.0
2016,Missouri,White,female,45-54 years,333942.0
2016,Missouri,White,female,5-9 years,141978.0
2016,Missouri,White,female,55-64 years,363151.0
2016,Missouri,White,female,65-74 years,262341.0
2016,Missouri,White,female,75-84 years,151123.0
2016,Missouri,White,female,85+ years,73762.0
2016,Missouri,White,female,< 5 years,135974.0
2016,Missouri,White,male,10-14 years,154813.0
2016,Missouri,White,male,15-19 years,163135.0
2016,Missouri,White,male,20-24 years,164097.0
2016,Missouri,White,male,25-29 years,160808.0
2016,Missouri,White,male,30-34 years,163363.0
2016,Missouri,White,male,35-44 years,300856.0
2016,Missouri,White,male,45-54 years,330557.0
2016,Missouri,White,male,5-9 years,152589.0
2016,Missouri,White,male,55-64 years,344032.0
2016,Missouri,White,male,65-74 years,236113.0
2016,Missouri,White,male,75-84 years,111590.0
2016,Missouri,White,male,85+ years,42447.0
2016,Missouri,White,male,< 5 years,145751.0
2016,Montana,Asian or Pacific Islander,female,10-14 years,362.0
2016,Montana,Asian or Pacific Islander,female,15-19 years,720.0
2016,Montana,Asian or Pacific Islander,female,20-24 years,790.0
2016,Montana,Asian or Pacific Islander,female,25-29 years,270.0
2016,Montana,Asian or Pacific Islander,female,30-34 years,617.0
2016,Montana,Asian or Pacific Islander,female,35-44 years,608.0
2016,Montana,Asian or Pacific Islander,female,45-54 years,1275.0
2016,Montana,Asian or Pacific Islander,female,5-9 years,23.0
2016,Montana,Asian or Pacific Islander,female,55-64 years,706.0
2016,Montana,Asian or Pacific Islander,female,65-74 years,288.0
2016,Montana,Asian or Pacific Islander,female,75-84 years,39.0
2016,Montana,Asian or Pacific Islander,female,85+ years,41.0
2016,Montana,Asian or Pacific Islander,female,< 5 years,0.0
2016,Montana,Asian or Pacific Islander,male,10-14 years,495.0
2016,Montana,Asian or Pacific Islander,male,15-19 years,392.0
2016,Montana,Asian or Pacific Islander,male,20-24 years,151.0
2016,Montana,Asian or Pacific Islander,male,25-29 years,416.0
2016,Montana,Asian or Pacific Islander,male,30-34 years,127.0
2016,Montana,Asian or Pacific Islander,male,35-44 years,567.0
2016,Montana,Asian or Pacific Islander,male,45-54 years,299.0
2016,Montana,Asian or Pacific Islander,male,5-9 years,107.0
2016,Montana,Asian or Pacific Islander,male,55-64 years,58.0
2016,Montana,Asian or Pacific Islander,male,65-74 years,0.0
2016,Montana,Asian or Pacific Islander,male,75-84 years,0.0
2016,Montana,Asian or Pacific Islander,male,85+ years,15.0
2016,Montana,Asian or Pacific Islander,male,< 5 years,66.0
2016,Montana,Black or African American,female,10-14 years,0.0
2016,Montana,Black or African American,female,15-19 years,0.0
2016,Montana,Black or African American,female,20-24 years,0.0
2016,Montana,Black or African American,female,25-29 years,0.0
2016,Montana,Black or African American,female,30-34 years,0.0
2016,Montana,Black or African American,female,35-44 years,0.0
2016,Montana,Black or African American,female,45-54 years,0.0
2016,Montana,Black or African American,female,5-9 years,0.0
2016,Montana,Black or African American,female,55-64 years,0.0
2016,Montana,Black or African American,female,65-74 years,0.0
2016,Montana,Black or African American,female,75-84 years,0.0
2016,Montana,Black or African American,female,85+ years,0.0
2016,Montana,Black or African American,female,< 5 years,0.0
2016,Montana,Black or African American,male,10-14 years,0.0
2016,Montana,Black or African American,male,15-19 years,0.0
2016,Montana,Black or African American,male,20-24 years,0.0
2016,Montana,Black or African American,male,25-29 years,0.0
2016,Montana,Black or African American,male,30-34 years,0.0
2016,Montana,Black or African American,male,35-44 years,0.0
2016,Montana,Black or African American,male,45-54 years,0.0
2016,Montana,Black or African American,male,5-9 years,0.0
2016,Montana,Black or African American,male,55-64 years,0.0
2016,Montana,Black or African American,male,65-74 years,0.0
2016,Montana,Black or African American,male,75-84 years,0.0
2016,Montana,Black or African American,male,85+ years,0.0
2016,Montana,Black or African American,male,< 5 years,0.0
2016,Montana,White,female,10-14 years,25548.0
2016,Montana,White,female,15-19 years,25219.0
2016,Montana,White,female,20-24 years,30603.0
2016,Montana,White,female,25-29 years,26580.0
2016,Montana,White,female,30-34 years,28308.0
2016,Montana,White,female,35-44 years,51221.0
2016,Montana,White,female,45-54 years,57430.0
2016,Montana,White,female,5-9 years,25333.0
2016,Montana,White,female,55-64 years,72387.0
2016,Montana,White,female,65-74 years,51677.0
2016,Montana,White,female,75-84 years,27121.0
2016,Montana,White,female,85+ years,12786.0
2016,Montana,White,female,< 5 years,24788.0
2016,Montana,White,male,10-14 years,27667.0
2016,Montana,White,male,15-19 years,28762.0
2016,Montana,White,male,20-24 years,34476.0
2016,Montana,White,male,25-29 years,28053.0
2016,Montana,White,male,30-34 years,28359.0
2016,Montana,White,male,35-44 years,55886.0
2016,Montana,White,male,45-54 years,57871.0
2016,Montana,White,male,5-9 years,26300.0
2016,Montana,White,male,55-64 years,70146.0
2016,Montana,White,male,65-74 years,52750.0
2016,Montana,White,male,75-84 years,23384.0
2016,Montana,White,male,85+ years,8404.0
2016,Montana,White,male,< 5 years,26315.0
2016,Nebraska,Asian or Pacific Islander,female,10-14 years,1715.0
2016,Nebraska,Asian or Pacific Islander,female,15-19 years,1663.0
2016,Nebraska,Asian or Pacific Islander,female,20-24 years,2574.0
2016,Nebraska,Asian or Pacific Islander,female,25-29 years,1512.0
2016,Nebraska,Asian or Pacific Islander,female,30-34 years,1948.0
2016,Nebraska,Asian or Pacific Islander,female,35-44 years,3678.0
2016,Nebraska,Asian or Pacific Islander,female,45-54 years,2050.0
2016,Nebraska,Asian or Pacific Islander,female,5-9 years,1940.0
2016,Nebraska,Asian or Pacific Islander,female,55-64 years,1804.0
2016,Nebraska,Asian or Pacific Islander,female,65-74 years,1272.0
2016,Nebraska,Asian or Pacific Islander,female,75-84 years,176.0
2016,Nebraska,Asian or Pacific Islander,female,85+ years,133.0
2016,Nebraska,Asian or Pacific Islander,female,< 5 years,1602.0
2016,Nebraska,Asian or Pacific Islander,male,10-14 years,1176.0
2016,Nebraska,Asian or Pacific Islander,male,15-19 years,1136.0
2016,Nebraska,Asian or Pacific Islander,male,20-24 years,2769.0
2016,Nebraska,Asian or Pacific Islander,male,25-29 years,1899.0
2016,Nebraska,Asian or Pacific Islander,male,30-34 years,2074.0
2016,Nebraska,Asian or Pacific Islander,male,35-44 years,2752.0
2016,Nebraska,Asian or Pacific Islander,male,45-54 years,2256.0
2016,Nebraska,Asian or Pacific Islander,male,5-9 years,1688.0
2016,Nebraska,Asian or Pacific Islander,male,55-64 years,1126.0
2016,Nebraska,Asian or Pacific Islander,male,65-74 years,683.0
2016,Nebraska,Asian or Pacific Islander,male,75-84 years,242.0
2016,Nebraska,Asian or Pacific Islander,male,85+ years,182.0
2016,Nebraska,Asian or Pacific Islander,male,< 5 years,1498.0
2016,Nebraska,Black or African American,female,10-14 years,3616.0
2016,Nebraska,Black or African American,female,15-19 years,3574.0
2016,Nebraska,Black or African American,female,20-24 years,3754.0
2016,Nebraska,Black or African American,female,25-29 years,4020.0
2016,Nebraska,Black or African American,female,30-34 years,3603.0
2016,Nebraska,Black or African American,female,35-44 years,4966.0
2016,Nebraska,Black or African American,female,45-54 years,4644.0
2016,Nebraska,Black or African American,female,5-9 years,4286.0
2016,Nebraska,Black or African American,female,55-64 years,4120.0
2016,Nebraska,Black or African American,female,65-74 years,2266.0
2016,Nebraska,Black or African American,female,75-84 years,1391.0
2016,Nebraska,Black or African American,female,85+ years,210.0
2016,Nebraska,Black or African American,female,< 5 years,3416.0
2016,Nebraska,Black or African American,male,10-14 years,3869.0
2016,Nebraska,Black or African American,male,15-19 years,3940.0
2016,Nebraska,Black or African American,male,20-24 years,4327.0
2016,Nebraska,Black or African American,male,25-29 years,4421.0
2016,Nebraska,Black or African American,male,30-34 years,3644.0
2016,Nebraska,Black or African American,male,35-44 years,5488.0
2016,Nebraska,Black or African American,male,45-54 years,4722.0
2016,Nebraska,Black or African American,male,5-9 years,4289.0
2016,Nebraska,Black or African American,male,55-64 years,4523.0
2016,Nebraska,Black or African American,male,65-74 years,1898.0
2016,Nebraska,Black or African American,male,75-84 years,700.0
2016,Nebraska,Black or African American,male,85+ years,259.0
2016,Nebraska,Black or African American,male,< 5 years,3933.0
2016,Nebraska,White,female,10-14 years,51577.0
2016,Nebraska,White,female,15-19 years,52788.0
2016,Nebraska,White,female,20-24 years,56045.0
2016,Nebraska,White,female,25-29 years,50837.0
2016,Nebraska,White,female,30-34 years,55300.0
2016,Nebraska,White,female,35-44 years,100997.0
2016,Nebraska,White,female,45-54 years,102006.0
2016,Nebraska,White,female,5-9 years,55726.0
2016,Nebraska,White,female,55-64 years,113425.0
2016,Nebraska,White,female,65-74 years,77800.0
2016,Nebraska,White,female,75-84 years,46305.0
2016,Nebraska,White,female,85+ years,25575.0
2016,Nebraska,White,female,< 5 years,52432.0
2016,Nebraska,White,male,10-14 years,59661.0
2016,Nebraska,White,male,15-19 years,55660.0
2016,Nebraska,White,male,20-24 years,57432.0
2016,Nebraska,White,male,25-29 years,53836.0
2016,Nebraska,White,male,30-34 years,57355.0
2016,Nebraska,White,male,35-44 years,104618.0
2016,Nebraska,White,male,45-54 years,103675.0
2016,Nebraska,White,male,5-9 years,54136.0
2016,Nebraska,White,male,55-64 years,110992.0
2016,Nebraska,White,male,65-74 years,72163.0
2016,Nebraska,White,male,75-84 years,35000.0
2016,Nebraska,White,male,85+ years,14889.0
2016,Nebraska,White,male,< 5 years,54633.0
2016,Nevada,Asian or Pacific Islander,female,10-14 years,7253.0
2016,Nevada,Asian or Pacific Islander,female,15-19 years,6911.0
2016,Nevada,Asian or Pacific Islander,female,20-24 years,8284.0
2016,Nevada,Asian or Pacific Islander,female,25-29 years,9994.0
2016,Nevada,Asian or Pacific Islander,female,30-34 years,11522.0
2016,Nevada,Asian or Pacific Islander,female,35-44 years,21867.0
2016,Nevada,Asian or Pacific Islander,female,45-54 years,22992.0
2016,Nevada,Asian or Pacific Islander,female,5-9 years,5937.0
2016,Nevada,Asian or Pacific Islander,female,55-64 years,19937.0
2016,Nevada,Asian or Pacific Islander,female,65-74 years,15732.0
2016,Nevada,Asian or Pacific Islander,female,75-84 years,7601.0
2016,Nevada,Asian or Pacific Islander,female,85+ years,1842.0
2016,Nevada,Asian or Pacific Islander,female,< 5 years,5380.0
2016,Nevada,Asian or Pacific Islander,male,10-14 years,7840.0
2016,Nevada,Asian or Pacific Islander,male,15-19 years,6620.0
2016,Nevada,Asian or Pacific Islander,male,20-24 years,8064.0
2016,Nevada,Asian or Pacific Islander,male,25-29 years,9465.0
2016,Nevada,Asian or Pacific Islander,male,30-34 years,9816.0
2016,Nevada,Asian or Pacific Islander,male,35-44 years,17593.0
2016,Nevada,Asian or Pacific Islander,male,45-54 years,16533.0
2016,Nevada,Asian or Pacific Islander,male,5-9 years,5890.0
2016,Nevada,Asian or Pacific Islander,male,55-64 years,15149.0
2016,Nevada,Asian or Pacific Islander,male,65-74 years,10947.0
2016,Nevada,Asian or Pacific Islander,male,75-84 years,4483.0
2016,Nevada,Asian or Pacific Islander,male,85+ years,853.0
2016,Nevada,Asian or Pacific Islander,male,< 5 years,6108.0
2016,Nevada,Black or African American,female,10-14 years,9270.0
2016,Nevada,Black or African American,female,15-19 years,7502.0
2016,Nevada,Black or African American,female,20-24 years,10215.0
2016,Nevada,Black or African American,female,25-29 years,11390.0
2016,Nevada,Black or African American,female,30-34 years,10068.0
2016,Nevada,Black or African American,female,35-44 years,17507.0
2016,Nevada,Black or African American,female,45-54 years,16520.0
2016,Nevada,Black or African American,female,5-9 years,9359.0
2016,Nevada,Black or African American,female,55-64 years,13621.0
2016,Nevada,Black or African American,female,65-74 years,9455.0
2016,Nevada,Black or African American,female,75-84 years,4182.0
2016,Nevada,Black or African American,female,85+ years,1331.0
2016,Nevada,Black or African American,female,< 5 years,9188.0
2016,Nevada,Black or African American,male,10-14 years,8168.0
